UE_ID;UE_NOM;CHAPITRE_ID;CHAPITRE;SERIE_ID;SERIE_TITRE;NB_QUESTIONS
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17070;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 7;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17071;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 8;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17072;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 1;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17073;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 2;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17074;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 3;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17075;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 4;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17076;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 5;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17077;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 6;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17078;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 7;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;17079;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC - Série 8;5
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;575;Les concepts de normal et pathologique : l'épistémologie de G. Canguilhem UC;18221;CB4 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;576;Les approches contemporaines des définitions de la santé UC;18221;CB4 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;577;Les trois principales cultures médicales UC;18221;CB4 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;578;L'essai clinique randomisé contrôlé en double aveugle UC;18221;CB4 - SHS;90
169;Histoire et épistémologie de la pensée médicale et sanitaire - Partie 2;579;Controverses entre les trois cultures médicales : exemple du traitement de la Covid-19 UC;18221;CB4 - SHS;90
155;Histologie;491;Introduction à l'histologie UC;386;L'Homme, un ensemble de cellules #1;5
155;Histologie;491;Introduction à l'histologie UC;388;Introduction à l'histologie #2;5
155;Histologie;491;Introduction à l'histologie UC;390;Introduction à l'histologie #3;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;515;Les méthodes de l'histologie moléculaire #4;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;517;Les méthodes de l'histologie moléculaire #5;4
155;Histologie;498;Le muscle strié squelettique UC;519;Le tissu musculaire: le muscle strié squelettique #6;5
155;Histologie;498;Le muscle strié squelettique UC;524;Le tissu musculaire: le muscle strié squelettique #7;5
155;Histologie;498;Le muscle strié squelettique UC;527;Le tissu musculaire: le muscle strié squelettique #8;3
155;Histologie;499;Le tissu myocardique et tissu musculaire lisse UC;530;Le tissu musculaire: tissu myocardique et tissu musculaire lisse #9;5
155;Histologie;499;Le tissu myocardique et tissu musculaire lisse UC;532;Le tissu musculaire: tissu myocardique et tissu musculaire lisse #10;3
155;Histologie;494;La cellule épithéliale UC;2359;#1 La cellule épithéliale ;5
155;Histologie;494;La cellule épithéliale UC;2360;#2 La cellule épithéliale;5
155;Histologie;495;Les épithéliums UC;2361;#1 Les épithéliums  ;5
155;Histologie;495;Les épithéliums UC;2362;#2 Les épithéliums;5
155;Histologie;495;Les épithéliums UC;2363;#3 Les épithéliums;2
155;Histologie;496;Les tissus conjonctifs UC;2364;#1 Les tissus conjonctifs;5
155;Histologie;496;Les tissus conjonctifs UC;2365;#2 Les tissus conjonctifs;5
155;Histologie;497;Micro environnement cellulaire UC;2368;#1 Microenvironnement cellulaire;5
155;Histologie;497;Micro environnement cellulaire UC;2369;#2 Microenvironnement cellulaire;5
155;Histologie;497;Micro environnement cellulaire UC;2370;#3 Microenvironnement cellulaire;2
155;Histologie;500;Les tissus squelettiques UC;2371;#1 Tissus squelettiques;5
155;Histologie;500;Les tissus squelettiques UC;2372;#2 Tissus squelettiques;5
155;Histologie;500;Les tissus squelettiques UC;2373;#3 Tissus squelettiques;3
155;Histologie;501;Introduction au système nerveux et système nerveux périphérique UC;2374;#1 Organisation et histologie du système nerveux périphérique ;5
155;Histologie;501;Introduction au système nerveux et système nerveux périphérique UC;2375;#2 Organisation et histologie du système nerveux périphérique ;5
155;Histologie;501;Introduction au système nerveux et système nerveux périphérique UC;2376;#3 Organisation et histologie du système nerveux périphérique ;2
155;Histologie;502;Système nerveux central UC;2377;#1 Système nerveux central ;5
155;Histologie;502;Système nerveux central UC;2378;#2 Système nerveux central ;5
155;Histologie;502;Système nerveux central UC;2379;#3 Système nerveux central ;2
155;Histologie;497;Micro environnement cellulaire UC;10393;CB1 - De la cellule aux tissus;45
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;12491;CB2 - Cellule aux tissus - Histologie ;10
155;Histologie;494;La cellule épithéliale UC;12491;CB2 - Cellule aux tissus - Histologie ;10
155;Histologie;496;Les tissus conjonctifs UC;12491;CB2 - Cellule aux tissus - Histologie ;10
155;Histologie;497;Micro environnement cellulaire UC;12491;CB2 - Cellule aux tissus - Histologie ;10
155;Histologie;500;Les tissus squelettiques UC;12491;CB2 - Cellule aux tissus - Histologie ;10
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;494;La cellule épithéliale UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;495;Les épithéliums UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;496;Les tissus conjonctifs UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;497;Micro environnement cellulaire UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;498;Le muscle strié squelettique UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;499;Le tissu myocardique et tissu musculaire lisse UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;500;Les tissus squelettiques UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;501;Introduction au système nerveux et système nerveux périphérique UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;502;Système nerveux central UC;12557;CB3 - Cellule aux tissus - Histologie;10
155;Histologie;491;Introduction à l'histologie UC;16640;Introduction à l'histologie UC - Série 1;5
155;Histologie;491;Introduction à l'histologie UC;16641;Introduction à l'histologie UC - Série 2;5
155;Histologie;491;Introduction à l'histologie UC;16642;Introduction à l'histologie UC - Série 3;5
155;Histologie;491;Introduction à l'histologie UC;16643;Introduction à l'histologie UC - Série 4;5
155;Histologie;491;Introduction à l'histologie UC;16644;Introduction à l'histologie UC - Série 5;5
155;Histologie;491;Introduction à l'histologie UC;16645;Introduction à l'histologie UC - Série 6;5
155;Histologie;491;Introduction à l'histologie UC;16646;Introduction à l'histologie UC - Série 7;5
155;Histologie;491;Introduction à l'histologie UC;16647;Introduction à l'histologie UC - Série 8;5
155;Histologie;495;Les épithéliums UC;16648;Les épithéliums UC - Série 1;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16649;Les méthodes de l'histologie moléculaire UC - Série 1;5
155;Histologie;495;Les épithéliums UC;16650;Les épithéliums UC - Série 2;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16651;Les méthodes de l'histologie moléculaire UC - Série 2;5
155;Histologie;495;Les épithéliums UC;16652;Les épithéliums UC - Série 3;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16653;Les méthodes de l'histologie moléculaire UC - Série 3;5
155;Histologie;495;Les épithéliums UC;16654;Les épithéliums UC - Série 4;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16655;Les méthodes de l'histologie moléculaire UC - Série 4;5
155;Histologie;495;Les épithéliums UC;16656;Les épithéliums UC - Série 5;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16657;Les méthodes de l'histologie moléculaire UC - Série 5;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16658;Les méthodes de l'histologie moléculaire UC - Série 6;5
155;Histologie;495;Les épithéliums UC;16659;Les épithéliums UC - Série 6;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16660;Les méthodes de l'histologie moléculaire UC - Série 7;5
155;Histologie;495;Les épithéliums UC;16661;Les épithéliums UC - Série 7;5
155;Histologie;492;Les méthodes de l'histologie moléculaire UC;16662;Les méthodes de l'histologie moléculaire UC - Série 8;5
155;Histologie;495;Les épithéliums UC;16663;Les épithéliums UC - Série 8;5
155;Histologie;494;La cellule épithéliale UC;16664;La cellule épithéliale UC - Série 1;5
155;Histologie;494;La cellule épithéliale UC;16665;La cellule épithéliale UC - Série 2;5
155;Histologie;494;La cellule épithéliale UC;16666;La cellule épithéliale UC - Série 3;5
155;Histologie;494;La cellule épithéliale UC;16667;La cellule épithéliale UC - Série 4;5
155;Histologie;494;La cellule épithéliale UC;16668;La cellule épithéliale UC - Série 5;5
155;Histologie;494;La cellule épithéliale UC;16669;La cellule épithéliale UC - Série 6;5
155;Histologie;494;La cellule épithéliale UC;16670;La cellule épithéliale UC - Série 7;5
155;Histologie;494;La cellule épithéliale UC;16671;La cellule épithéliale UC - Série 8;5
